geneId,Gene,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,NofSnps,source
5728,PTEN,0.305,0.923,C1272516,Small cell glioblastoma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
5728,PTEN,0.305,0.923,C1332943,Childhood Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
5728,PTEN,0.305,0.923,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.02,1,2018,2018,2,0,BEFREE
5741,PTH,0.397,0.846,C0432252,Osteoporosis with pseudoglioma,disease,C16;C17;C05,Disease or Syndrome,0.01,1,2006,2006,1,0,BEFREE
5742,PTGS1,0.46,0.885,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.2,1,1999,1999,1,0,RGD
5743,PTGS2,0.314,0.962,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2003,2004,2,0,BEFREE;LHGDN
5743,PTGS2,0.314,0.962,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
5743,PTGS2,0.314,0.962,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.2,1,1999,1999,1,0,RGD
5743,PTGS2,0.314,0.962,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.31,1,2003,2005,2,0,BEFREE;CTD_human
5743,PTGS2,0.314,0.962,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2003,2003,1,0,BEFREE
5743,PTGS2,0.314,0.962,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2003,2003,1,0,BEFREE
5743,PTGS2,0.314,0.962,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2003,2003,1,0,BEFREE
5743,PTGS2,0.314,0.962,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
5743,PTGS2,0.314,0.962,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
5744,PTHLH,0.453,0.846,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
5744,PTHLH,0.453,0.846,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
5764,PTN,0.515,0.808,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
5764,PTN,0.515,0.808,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
5771,PTPN2,0.538,0.692,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
5777,PTPN6,0.485,0.769,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
5777,PTPN6,0.485,0.769,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
5777,PTPN6,0.485,0.769,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
5777,PTPN6,0.485,0.769,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
5781,PTPN11,0.385,0.923,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
5803,PTPRZ1,0.623,0.615,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.02,1,2008,2018,2,0,BEFREE;LHGDN
5803,PTPRZ1,0.623,0.615,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
5803,PTPRZ1,0.623,0.615,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
5803,PTPRZ1,0.623,0.615,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
5817,PVR,0.51,0.769,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
5829,PXN,0.547,0.654,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
5874,RAB27B,0.608,0.692,C0280793,Mixed Oligodendroglioma-Astrocytoma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
5874,RAB27B,0.608,0.692,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
5874,RAB27B,0.608,0.692,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
5879,RAC1,0.429,0.962,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
5879,RAC1,0.429,0.962,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
5879,RAC1,0.429,0.962,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
5879,RAC1,0.429,0.962,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
5879,RAC1,0.429,0.962,C1504559,Retinal gliosis,disease,,Disease or Syndrome,0.01,1,2019,2019,1,0,BEFREE
5894,RAF1,0.418,0.885,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2013,2013,1,0,CTD_human
5906,RAP1A,0.502,0.808,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
5915,RARB,0.478,0.846,C0546275,Hypoganglionosis,disease,,Disease or Syndrome,0.01,1,2019,2019,1,1,BEFREE
5921,RASA1,0.481,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2003,2003,1,0,BEFREE
5921,RASA1,0.481,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2003,2003,1,0,BEFREE
5925,RB1,0.444,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
5925,RB1,0.444,0.885,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,LHGDN
5925,RB1,0.444,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
5925,RB1,0.444,0.885,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
5947,RBP1,0.565,0.731,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
5965,RECQL,0.615,0.615,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
5967,REG1A,0.467,0.846,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
5967,REG1A,0.467,0.846,C1332969,Childhood Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
5978,REST,0.535,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
5978,REST,0.535,0.808,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
5978,REST,0.535,0.808,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
5978,REST,0.535,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
5979,RET,0.392,0.885,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.14,1,1996,2006,4,0,BEFREE;HPO
5979,RET,0.392,0.885,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.1,0.897,2000,2019,29,1,BEFREE;LHGDN
5979,RET,0.392,0.885,C0030422,Extra-Adrenal Paraganglioma,disease,C04,Neoplastic Process,0.02,1,1998,2000,2,0,BEFREE
5979,RET,0.392,0.885,C0085758,"Aganglionosis, Colonic",disease,C16;C06,Congenital Abnormality,0.4,1,1994,2017,15,3,BEFREE;CTD_human
5979,RET,0.392,0.885,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.11,1,1993,1993,1,0,BEFREE;HPO
5979,RET,0.392,0.885,C0334595,Ganglioneuromatosis,disease,C04,Neoplastic Process,0.04,1,1999,2019,4,1,BEFREE
5979,RET,0.392,0.885,C0345240,Total intestinal aganglionosis,disease,C16;C06,Congenital Abnormality,0.07,1,1997,2013,7,0,BEFREE
5979,RET,0.392,0.885,C0345245,Hyperganglionosis,disease,,Disease or Syndrome,0.01,1,2019,2019,1,1,BEFREE
5979,RET,0.392,0.885,C0546275,Hypoganglionosis,disease,,Disease or Syndrome,0.02,1,2001,2011,2,0,BEFREE
5979,RET,0.392,0.885,C1257840,"Aganglionosis, Rectosigmoid Colon",disease,C16;C06,Congenital Abnormality,0.3,1,1994,1996,2,0,CTD_human
5979,RET,0.392,0.885,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.11,1,2010,2010,1,0,BEFREE;HPO
5979,RET,0.392,0.885,C1333993,hereditary paraganglioma,disease,C16;C04,Neoplastic Process,0.03,1,1998,2014,3,0,BEFREE
5979,RET,0.392,0.885,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,disease,C16;C04,Disease or Syndrome,0.3,1,1993,2017,12,0,CLINGEN
5979,RET,0.392,0.885,C3661523,Congenital Intestinal Aganglionosis,disease,C16;C06,Disease or Syndrome,0.42,1,1994,2019,8,4,BEFREE;CTD_human;GWASCAT
5979,RET,0.392,0.885,C4293671,Abnormality of enteric ganglion morphology,phenotype,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
6098,ROS1,0.439,0.885,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2009,2009,1,0,CTD_human
6098,ROS1,0.439,0.885,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
6098,ROS1,0.439,0.885,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
6198,RPS6KB1,0.511,0.731,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
6271,S100A1,0.421,0.846,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
6271,S100A1,0.421,0.846,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.05,0.8,2004,2019,5,0,BEFREE
6271,S100A1,0.421,0.846,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
6271,S100A1,0.421,0.846,C1332562,Bladder Paraganglioma,disease,C04;C13;C12,Neoplastic Process,0.01,0,2017,2017,1,0,BEFREE
6275,S100A4,0.448,0.769,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
6275,S100A4,0.448,0.769,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
6285,S100B,0.383,0.923,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
6285,S100B,0.383,0.923,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.05,0.8,2004,2019,5,0,BEFREE
6285,S100B,0.383,0.923,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
6285,S100B,0.383,0.923,C1332562,Bladder Paraganglioma,disease,C04;C13;C12,Neoplastic Process,0.01,0,2017,2017,1,0,BEFREE
6304,SATB1,0.525,0.769,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
6310,ATXN1,0.534,0.769,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
6311,ATXN2,0.482,0.808,C1846865,Substantia nigra gliosis,phenotype,C23,Finding,0.1,NA,NA,NA,0,0,HPO
6315,ATXN8OS,0.65,0.423,C1846865,Substantia nigra gliosis,phenotype,C23,Finding,0.1,NA,NA,NA,0,0,HPO
6347,CCL2,0.321,0.962,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.01,1,1995,1995,1,0,BEFREE
6352,CCL5,0.403,0.885,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
6362,CCL18,0.489,0.846,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
6376,CX3CL1,0.478,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
6376,CX3CL1,0.478,0.808,C0085758,"Aganglionosis, Colonic",disease,C16;C06,Congenital Abnormality,0.02,1,2000,2001,2,0,BEFREE
6389,SDHA,0.517,0.731,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.2,0.955,2005,2019,22,2,BEFREE;HPO
6389,SDHA,0.517,0.731,C0030422,Extra-Adrenal Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
6389,SDHA,0.517,0.731,C0334416,Parasympathetic paraganglioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6389,SDHA,0.517,0.731,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.11,1,2017,2017,1,0,BEFREE;HPO
6389,SDHA,0.517,0.731,C1333993,hereditary paraganglioma,disease,C16;C04,Neoplastic Process,0.02,1,2001,2014,2,0,BEFREE
6389,SDHA,0.517,0.731,C1533592,Malignant Paraganglionic Neoplasm,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
6389,SDHA,0.517,0.731,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,disease,C16;C04,Disease or Syndrome,0.5,1,2005,2013,8,0,CLINGEN;GENOMICS_ENGLAND
6390,SDHB,0.474,0.846,C0007279,Carotid Body Paraganglioma,disease,C04,Neoplastic Process,0.08,1,2002,2018,8,2,BEFREE
6390,SDHB,0.474,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
6390,SDHB,0.474,0.846,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.7,0.983,2001,2020,180,4,BEFREE;CGI;CLINVAR;CTD_human;HPO;LHGDN
6390,SDHB,0.474,0.846,C0030422,Extra-Adrenal Paraganglioma,disease,C04,Neoplastic Process,0.12,1,2009,2015,2,0,BEFREE;HPO
6390,SDHB,0.474,0.846,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
6390,SDHB,0.474,0.846,C1332851,Cardiac Paraganglioma,disease,C04;C14,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
6390,SDHB,0.474,0.846,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.2,1,2003,2020,12,1,BEFREE;HPO
6390,SDHB,0.474,0.846,C1333993,hereditary paraganglioma,disease,C16;C04,Neoplastic Process,0.4,0.909,2001,2014,11,0,BEFREE;GENOMICS_ENGLAND
6390,SDHB,0.474,0.846,C1533592,Malignant Paraganglionic Neoplasm,disease,C04,Neoplastic Process,0.07,1,2009,2019,7,2,BEFREE
6390,SDHB,0.474,0.846,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,disease,C16;C04,Disease or Syndrome,0.43,1,2001,2019,55,52,BEFREE;CLINGEN;CLINVAR
6390,SDHB,0.474,0.846,C4524841,Metastatic Paraganglioma,disease,,Neoplastic Process,0.02,0.5,2016,2017,2,0,BEFREE
6391,SDHC,0.517,0.846,C0007279,Carotid Body Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,BEFREE
6391,SDHC,0.517,0.846,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.11,1,2016,2016,1,1,BEFREE;CLINVAR
6391,SDHC,0.517,0.846,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.5,1,1999,2019,56,5,BEFREE;CGI;CLINVAR;HPO;LHGDN
6391,SDHC,0.517,0.846,C0030422,Extra-Adrenal Paraganglioma,disease,C04,Neoplastic Process,0.11,1,2012,2012,1,0,BEFREE;HPO
6391,SDHC,0.517,0.846,C0334415,Sympathetic paraganglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
6391,SDHC,0.517,0.846,C1332851,Cardiac Paraganglioma,disease,C04;C14,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
6391,SDHC,0.517,0.846,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.15,1,2003,2011,5,2,BEFREE;HPO
6391,SDHC,0.517,0.846,C1333993,hereditary paraganglioma,disease,C16;C04,Neoplastic Process,0.1,0.929,1999,2014,14,0,BEFREE
6391,SDHC,0.517,0.846,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,disease,C16;C04,Disease or Syndrome,0.61,1,2000,2018,28,7,BEFREE;CLINGEN;CLINVAR;GENOMICS_ENGLAND
6392,SDHD,0.472,0.885,C0007279,Carotid Body Paraganglioma,disease,C04,Neoplastic Process,0.18,1,2001,2019,8,1,BEFREE;CLINVAR
6392,SDHD,0.472,0.885,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.8,0.994,1996,2020,154,14,BEFREE;CGI;CTD_human;GENOMICS_ENGLAND;HPO;LHGDN;UNIPROT
6392,SDHD,0.472,0.885,C0030422,Extra-Adrenal Paraganglioma,disease,C04,Neoplastic Process,0.12,1,2009,2012,2,0,BEFREE;HPO
6392,SDHD,0.472,0.885,C0334416,Parasympathetic paraganglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
6392,SDHD,0.472,0.885,C1332860,Cauda Equina Paraganglioma,disease,,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
6392,SDHD,0.472,0.885,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.2,0.941,1998,2018,17,3,BEFREE;HPO
6392,SDHD,0.472,0.885,C1333993,hereditary paraganglioma,disease,C16;C04,Neoplastic Process,0.1,0.966,2000,2018,29,1,BEFREE
6392,SDHD,0.472,0.885,C1533592,Malignant Paraganglionic Neoplasm,disease,C04,Neoplastic Process,0.02,1,2008,2012,2,1,BEFREE
6392,SDHD,0.472,0.885,C1708353,Hereditary Paraganglioma-Pheochromocytoma Syndrome,disease,C16;C04,Disease or Syndrome,0.6,1,1997,2015,32,16,CLINGEN;CLINVAR;GENOMICS_ENGLAND
6392,SDHD,0.472,0.885,C1866555,Glomus tympanicum paraganglioma,disease,C04,Neoplastic Process,0.1,NA,NA,NA,0,0,HPO
6392,SDHD,0.472,0.885,C1868633,Paragangliomas with Sensorineural Hearing Loss,disease,C23;C04;C10;C09,Disease or Syndrome,0.1,1,2000,2016,57,41,CLINVAR
6392,SDHD,0.472,0.885,C4022005,Carotid paraganglioma,disease,,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
6423,SFRP2,0.544,0.731,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
6445,SGCG,0.621,0.615,C0085131,Gangliosidosis GM1,disease,C16;C18;C10,Disease or Syndrome,0.01,1,2014,2014,1,0,BEFREE
6455,SH3GL1,0.686,0.346,C1997217,Low grade glioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6495,SIX1,0.496,0.692,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
6505,SLC1A1,0.561,0.654,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6505,SLC1A1,0.561,0.654,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
6505,SLC1A1,0.561,0.654,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6505,SLC1A1,0.561,0.654,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6505,SLC1A1,0.561,0.654,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6513,SLC2A1,0.388,0.808,C0017075,Ganglioneuroma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
6513,SLC2A1,0.388,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
6513,SLC2A1,0.388,0.808,C0206718,Ganglioneuroblastoma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
6513,SLC2A1,0.388,0.808,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6513,SLC2A1,0.388,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2008,2008,1,0,BEFREE
6528,SLC5A5,0.499,0.769,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2003,2003,1,0,CTD_human
6530,SLC6A2,0.49,0.846,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.03,1,2012,2019,3,0,BEFREE
6530,SLC6A2,0.49,0.846,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
6548,SLC9A1,0.55,0.731,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6548,SLC9A1,0.55,0.731,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6548,SLC9A1,0.55,0.731,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6548,SLC9A1,0.55,0.731,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
6571,SLC18A2,0.554,0.769,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.02,1,2010,2012,2,0,BEFREE
6595,SMARCA2,0.527,0.769,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,1,BEFREE
6595,SMARCA2,0.527,0.769,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,1,BEFREE
6595,SMARCA2,0.527,0.769,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,1,BEFREE
6595,SMARCA2,0.527,0.769,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,1,BEFREE
6597,SMARCA4,0.45,0.885,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,2,BEFREE
6597,SMARCA4,0.45,0.885,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,2,BEFREE
6597,SMARCA4,0.45,0.885,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,2,BEFREE
6597,SMARCA4,0.45,0.885,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,2,BEFREE
6598,SMARCB1,0.434,0.846,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2005,2005,1,0,LHGDN
6598,SMARCB1,0.434,0.846,C0206716,Ganglioglioma,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
6598,SMARCB1,0.434,0.846,C4289580,Epithelioid glioblastoma,disease,,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
6606,SMN1,0.454,0.769,C0268274,"Gangliosidoses, GM2",disease,C16;C18;C10,Disease or Syndrome,0.01,1,1997,1997,1,0,BEFREE
6607,SMN2,0.459,0.769,C0268274,"Gangliosidoses, GM2",disease,C16;C18;C10,Disease or Syndrome,0.01,1,1997,1997,1,0,BEFREE
6609,SMPD1,0.499,0.885,C0085131,Gangliosidosis GM1,disease,C16;C18;C10,Disease or Syndrome,0.01,1,2019,2019,1,0,BEFREE
6615,SNAI1,0.474,0.808,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
6620,SNCB,0.619,0.577,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
6620,SNCB,0.619,0.577,C0279070,Adult Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
6620,SNCB,0.619,0.577,C0280475,Childhood Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
6620,SNCB,0.619,0.577,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
6622,SNCA,0.427,0.885,C1846865,Substantia nigra gliosis,phenotype,C23,Finding,0.1,NA,NA,NA,0,0,HPO
6625,SNRNP70,0.595,0.692,C0085758,"Aganglionosis, Colonic",disease,C16;C06,Congenital Abnormality,0.01,1,2012,2012,1,0,BEFREE
6638,SNRPN,0.538,0.731,C0268274,"Gangliosidoses, GM2",disease,C16;C18;C10,Disease or Syndrome,0.01,1,1997,1997,1,0,BEFREE
6647,SOD1,0.379,0.962,C0259783,mixed gliomas,disease,C04,Neoplastic Process,0.3,1,2002,2002,1,0,CTD_human
6647,SOD1,0.379,0.962,C0268274,"Gangliosidoses, GM2",disease,C16;C18;C10,Disease or Syndrome,0.01,1,2001,2001,1,0,BEFREE
6647,SOD1,0.379,0.962,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,1999,1999,1,0,BEFREE
6652,SORD,0.552,0.769,C0007279,Carotid Body Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
6652,SORD,0.552,0.769,C0030421,Paraganglioma,disease,C04,Neoplastic Process,0.1,1,2003,2020,58,0,BEFREE
6652,SORD,0.552,0.769,C0030422,Extra-Adrenal Paraganglioma,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
6652,SORD,0.552,0.769,C1333944,Paraganglioma of head and neck,disease,C04,Neoplastic Process,0.06,1,2003,2020,6,0,BEFREE
6652,SORD,0.552,0.769,C1333993,hereditary paraganglioma,disease,C16;C04,Neoplastic Process,0.02,1,2011,2014,2,0,BEFREE
6652,SORD,0.552,0.769,C1533592,Malignant Paraganglionic Neoplasm,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
6657,SOX2,0.405,0.808,C0028945,oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
6657,SOX2,0.405,0.808,C0206726,gliosarcoma,disease,C04,Neoplastic Process,0.02,1,2010,2014,2,0,BEFREE
6657,SOX2,0.405,0.808,C0334590,Anaplastic Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
6657,SOX2,0.405,0.808,C0751396,Well Differentiated Oligodendroglioma,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
6657,SOX2,0.405,0.808,C3665419,intracranial glioma,disease,C04;C10,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
6657,SOX2,0.405,0.808,C4722099,High grade glioma,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
