geneId,Gene,DSI,DPI,diseaseId,diseaseName,diseaseType,diseaseClass,diseaseSemanticType,score,EI,YearInitial,YearFinal,NofPmids,NofSnps,source
7041,TGFB1I1,0.638,0.423,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7042,TGFB2,0.433,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2006,2019,4,0,BEFREE
7045,TGFBI,0.484,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2006,2018,2,0,BEFREE
7045,TGFBI,0.484,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2003,2009,2,0,BEFREE
7046,TGFBR1,0.451,0.885,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
7046,TGFBR1,0.451,0.885,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2010,2010,1,0,BEFREE
7046,TGFBR1,0.451,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2010,2019,3,0,BEFREE
7049,TGFBR3,0.55,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7052,TGM2,0.445,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
7052,TGM2,0.445,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2018,2018,2,0,BEFREE
7054,TH,0.462,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2004,2004,1,0,BEFREE
7055,THAS,0.56,0.808,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2016,2016,1,0,BEFREE
7057,THBS1,0.407,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.06,1,2000,2019,6,0,BEFREE
7058,THBS2,0.526,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.03,1,2017,2019,3,0,BEFREE
7059,THBS3,0.792,0.269,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
7064,THOP1,0.573,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
7067,THRA,0.566,0.769,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7068,THRB,0.554,0.769,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7074,TIAM1,0.579,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
7076,TIMP1,0.38,0.885,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.01,1,2002,2002,1,0,BEFREE
7076,TIMP1,0.38,0.885,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2003,2003,1,0,BEFREE
7076,TIMP1,0.38,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,1996,2005,2,0,BEFREE
7077,TIMP2,0.425,0.846,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.01,1,2002,2002,1,0,BEFREE
7077,TIMP2,0.425,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
7077,TIMP2,0.425,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.05,1,1996,2019,5,0,BEFREE
7078,TIMP3,0.445,0.923,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2016,2018,3,0,BEFREE
7080,NKX2-1,0.457,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7097,TLR2,0.361,0.923,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2018,2018,1,0,BEFREE
7097,TLR2,0.361,0.923,C2242472,Infection of bone,disease,C23;C01;C05,Disease or Syndrome,0.01,1,2009,2009,1,0,BEFREE
7098,TLR3,0.427,0.885,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2009,2009,1,0,BEFREE
7098,TLR3,0.427,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2020,2020,2,0,BEFREE
7099,TLR4,0.321,0.962,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.1,NA,NA,NA,0,0,HPO
7099,TLR4,0.321,0.962,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,0,2012,2012,1,0,BEFREE
7099,TLR4,0.321,0.962,C0238790,bone destruction,disease,,Disease or Syndrome,0.02,1,2017,2019,2,0,BEFREE
7099,TLR4,0.321,0.962,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2019,2020,2,0,BEFREE
7099,TLR4,0.321,0.962,C0595905,cortex bone disorders,disease,C05,Disease or Syndrome,0.01,1,2018,2018,1,0,BEFREE
7108,TM7SF2,0.486,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
7113,TMPRSS2,0.615,0.5,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
7114,TMSB4X,0.541,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
7123,CLEC3B,0.729,0.308,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
7124,TNF,0.231,0.962,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.01,1,2017,2017,1,0,BEFREE
7124,TNF,0.231,0.962,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.03,1,2014,2019,3,0,BEFREE
7124,TNF,0.231,0.962,C0238790,bone destruction,disease,,Disease or Syndrome,0.1,1,2002,2019,22,0,BEFREE
7124,TNF,0.231,0.962,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,0.967,1990,2019,30,1,BEFREE
7124,TNF,0.231,0.962,C0595905,cortex bone disorders,disease,C05,Disease or Syndrome,0.01,1,2019,2019,1,0,BEFREE
7124,TNF,0.231,0.962,C2242472,Infection of bone,disease,C23;C01;C05,Disease or Syndrome,0.02,0.5,2017,2017,2,0,BEFREE
7126,TNFAIP1,0.722,0.5,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2014,2015,2,0,BEFREE
7128,TNFAIP3,0.481,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7132,TNFRSF1A,0.409,0.923,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7132,TNFRSF1A,0.409,0.923,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,1994,2019,2,0,BEFREE
7133,TNFRSF1B,0.425,0.885,C4021634,Abnormality of bone marrow cell morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7134,TNNC1,0.647,0.462,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2014,2014,1,0,BEFREE
7136,TNNI2,0.631,0.423,C4021735,Abnormality of the hip bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7140,TNNT3,0.653,0.308,C4021735,Abnormality of the hip bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7156,TOP3A,0.656,0.615,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
7156,TOP3A,0.656,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2002,2002,1,0,BEFREE
7157,TP53,0.236,0.962,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.07,1,1995,2018,7,0,BEFREE
7157,TP53,0.236,0.962,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7157,TP53,0.236,0.962,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,0.949,1989,2020,178,16,BEFREE
7157,TP53,0.236,0.962,C1335473,Primary chondrosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
7157,TP53,0.236,0.962,C2986691,Inherited bone marrow failure syndrome,disease,C16;C04;C15,Disease or Syndrome,0.01,1,2018,2018,1,0,BEFREE
7157,TP53,0.236,0.962,C3163843,Chondrosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1998,1998,1,0,BEFREE
7158,TP53BP1,0.52,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
7161,TP73,0.449,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2007,2018,3,0,BEFREE
7168,TPM1,0.56,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7169,TPM2,0.53,0.654,C4021735,Abnormality of the hip bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7175,TPR,0.647,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1991,1991,1,0,BEFREE
7178,TPT1,0.528,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
7180,CRISP2,0.512,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7182,NR2C2,0.534,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2011,2012,2,0,BEFREE
7182,NR2C2,0.534,0.808,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2011,2011,1,0,BEFREE
7182,NR2C2,0.534,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7184,HSP90B1,0.522,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2012,2019,4,0,BEFREE
7187,TRAF3,0.541,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7187,TRAF3,0.541,0.769,C0238790,bone destruction,disease,,Disease or Syndrome,0.02,1,2009,2019,2,0,BEFREE
7187,TRAF3,0.541,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7189,TRAF6,0.472,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7189,TRAF6,0.472,0.808,C0238790,bone destruction,disease,,Disease or Syndrome,0.02,1,2015,2017,2,0,BEFREE
7189,TRAF6,0.472,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2012,2019,3,0,BEFREE
7190,HSP90B2P,0.558,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7200,TRH,0.519,0.846,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7227,TRPS1,0.537,0.769,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7227,TRPS1,0.537,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2009,2014,2,0,BEFREE
7227,TRPS1,0.537,0.769,C1835583,Multiple long-bone exostoses,phenotype,C16;C04;C05,Finding,0.1,NA,NA,NA,0,0,HPO
7227,TRPS1,0.537,0.769,C1860825,Accelerated bone age after puberty,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7253,TSHR,0.486,0.808,C0545053,Advanced bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7253,TSHR,0.486,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,1998,1998,1,0,BEFREE
7262,PHLDA2,0.636,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.08,1,2012,2019,8,0,BEFREE
7262,PHLDA2,0.636,0.615,C0684516,Benign bone neoplasm,group,C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7273,TTN,0.47,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
7276,TTR,0.423,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2000,2000,1,0,BEFREE
7291,TWIST1,0.397,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.03,1,2008,2015,3,0,BEFREE
7291,TWIST1,0.397,0.846,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2018,2018,1,0,BEFREE
7291,TWIST1,0.397,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.06,1,2014,2019,6,0,BEFREE
7291,TWIST1,0.397,0.846,C4020847,Abnormality of pelvic girdle bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7298,TYMS,0.425,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2009,2009,1,0,BEFREE
7299,TYR,0.473,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2001,2001,1,0,BEFREE
7303,TYS,0.821,0.154,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2003,2003,1,0,BEFREE
7305,TYROBP,0.573,0.769,C2674432,Reduced bone mineral density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7316,UBC,0.597,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
7329,UBE2I,0.544,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,1996,2018,2,0,BEFREE
7335,UBE2V1,0.641,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7341,SUMO1,0.533,0.731,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7345,UCHL1,0.482,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2015,2015,1,0,BEFREE
7349,UCN,0.539,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2010,2018,2,0,BEFREE
7350,UCP1,0.545,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
7368,UGT8,0.636,0.615,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7376,NR1H2,0.533,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2015,2015,3,0,BEFREE
7384,UQCRC1,0.751,0.385,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
7398,USP1,0.641,0.538,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2016,2018,2,0,BEFREE
7399,USH2A,0.579,0.692,C4022454,Abnormality of upper limb bone,phenotype,,Anatomical Abnormality,0.1,NA,NA,NA,0,1,CLINVAR
7402,UTRN,0.525,0.692,C0238790,bone destruction,disease,,Disease or Syndrome,0.01,1,2017,2017,1,0,BEFREE
7403,KDM6A,0.498,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2019,2020,2,0,BEFREE
7405,UVRAG,0.436,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2007,2014,3,0,BEFREE
7408,VASP,0.626,0.577,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
7412,VCAM1,0.422,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2011,2018,2,0,BEFREE
7412,VCAM1,0.422,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7412,VCAM1,0.422,0.808,C2703042,malignant neoplasm of bone marrow,disease,C04;C15,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
7415,VCP,0.469,0.923,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2002,2019,4,0,BEFREE
7415,VCP,0.469,0.923,C1833667,Elevated alkaline phosphatase of bone origin,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7415,VCP,0.469,0.923,C4020828,Increased spinal bone density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7415,VCP,0.469,0.923,C4020847,Abnormality of pelvic girdle bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7415,VCP,0.469,0.923,C4021165,Abnormality of long bone morphology,phenotype,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7416,VDAC1,0.556,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7421,VDR,0.352,0.885,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2001,2003,2,0,BEFREE
7421,VDR,0.352,0.885,C0410719,Deformity of bone,group,C05,Anatomical Abnormality,0.01,1,2014,2014,1,0,BEFREE
7421,VDR,0.352,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.07,1,1991,2019,7,0,BEFREE
7421,VDR,0.352,0.885,C1262307,High turnover bone disease,disease,,Disease or Syndrome,0.01,1,1998,1998,1,0,BEFREE
7421,VDR,0.352,0.885,C1833324,Sparse bone trabeculae,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7421,VDR,0.352,0.885,C4020958,Rough bone trabeculation,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7421,VDR,0.352,0.885,C4021735,Abnormality of the hip bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7421,VDR,0.352,0.885,C4076240,Chronic kidney disease mineral and bone disorder,disease,C18;C13;C05;C12;C19,Disease or Syndrome,0.01,1,2019,2019,1,0,BEFREE
7421,VDR,0.352,0.885,C4476534,Subperiosteal bone resorption,phenotype,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7422,VEGFA,0.266,0.923,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.1,1,2005,2020,12,0,BEFREE
7422,VEGFA,0.266,0.923,C0238790,bone destruction,disease,,Disease or Syndrome,0.03,1,2003,2020,3,0,BEFREE
7422,VEGFA,0.266,0.923,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,1,1996,2019,65,1,BEFREE
7424,VEGFC,0.459,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2008,2019,2,0,BEFREE
7430,EZR,0.476,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2007,2007,1,0,BEFREE
7430,EZR,0.476,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.1,0.939,2003,2019,33,0,BEFREE
7431,VIM,0.372,0.846,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,0.5,2002,2007,2,0,BEFREE
7431,VIM,0.372,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.06,1,1990,2019,6,0,BEFREE
7432,VIP,0.437,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2016,2016,1,0,BEFREE
7439,BEST1,0.465,0.885,C0027543,Avascular necrosis of bone,phenotype,C23;C05,Disease or Syndrome,0.01,1,2018,2018,1,0,BEFREE
7439,BEST1,0.465,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
7442,TRPV1,0.446,0.885,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.02,1,2007,2018,2,0,BEFREE
7442,TRPV1,0.446,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.05,1,2016,2019,5,0,BEFREE
7443,VRK1,0.621,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
7447,VSNL1,0.631,0.423,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
7450,VWF,0.408,0.885,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.04,1,2005,2019,4,0,BEFREE
7461,CLIP2,0.529,0.808,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7461,CLIP2,0.529,0.808,C4020847,Abnormality of pelvic girdle bone morphology,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7461,CLIP2,0.529,0.808,C4021242,Hypoplasia of the zygomatic bone,disease,,Anatomical Abnormality,0.1,NA,NA,NA,0,0,HPO
7465,WEE1,0.545,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,1,2011,2019,3,0,BEFREE
7467,WHCR,0.638,0.577,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7468,NSD2,0.507,0.769,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7468,NSD2,0.507,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2017,2019,2,0,BEFREE
7469,NELFA,0.619,0.615,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7471,WNT1,0.495,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2014,2015,2,0,BEFREE
7472,WNT2,0.569,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7474,WNT5A,0.443,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,0,2019,2019,1,0,BEFREE
7474,WNT5A,0.443,0.808,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7474,WNT5A,0.443,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.07,1,2015,2018,7,0,BEFREE
7475,WNT6,0.67,0.269,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7476,WNT7A,0.531,0.692,C1836192,Aplasia/Hypoplasia involving the metacarpal bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7476,WNT7A,0.531,0.692,C1836219,Carpal bone aplasia,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7476,WNT7A,0.531,0.692,C1848660,Aplastic pubic bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7476,WNT7A,0.531,0.692,C1848671,Aplasia/Hypoplasia of the tarsal bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7476,WNT7A,0.531,0.692,C1849305,Aplasia/Hypoplasia of the pubic bone,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7476,WNT7A,0.531,0.692,C1860182,Aplasia/Hypoplasia of metatarsal bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7476,WNT7A,0.531,0.692,C4025033,Aplasia/Hypoplasia involving the carpal bones,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7477,WNT7B,0.633,0.346,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2019,2020,2,0,BEFREE
7480,WNT10B,0.576,0.654,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2011,2011,1,0,BEFREE
7481,WNT11,0.608,0.654,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
7482,WNT2B,0.644,0.615,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7486,WRN,0.524,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2006,2006,1,0,BEFREE
7490,WT1,0.422,0.808,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7490,WT1,0.422,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2017,2017,1,0,BEFREE
7494,XBP1,0.477,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2015,2019,2,0,BEFREE
7503,XIST,0.522,0.808,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7503,XIST,0.522,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.08,1,2017,2019,8,0,BEFREE
7507,XPA,0.52,0.846,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7507,XPA,0.52,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2012,2012,1,0,BEFREE
7508,XPC,0.504,0.808,C0541764,Delayed bone age,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7514,XPO1,0.504,0.692,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7515,XRCC1,0.421,0.923,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7515,XRCC1,0.421,0.923,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,3,BEFREE
7516,XRCC2,0.512,0.731,C2674432,Reduced bone mineral density,phenotype,,Finding,0.1,NA,NA,NA,0,0,HPO
7517,XRCC3,0.505,0.769,C0153690,Secondary malignant neoplasm of bone,disease,C23;C04;C05,Neoplastic Process,0.01,1,2010,2010,1,0,BEFREE
7517,XRCC3,0.505,0.769,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.03,0.667,2015,2018,3,0,BEFREE
7520,XRCC5,0.554,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2013,2013,1,0,BEFREE
7528,YY1,0.481,0.808,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.02,1,2008,2008,2,0,BEFREE
7531,YWHAE,0.53,0.692,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2019,2019,1,0,BEFREE
7532,YWHAG,0.621,0.5,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
7534,YWHAZ,0.475,0.846,C0585442,Osteosarcoma of bone,disease,C04,Neoplastic Process,0.01,1,2018,2018,1,0,BEFREE
